Timestamp,Friendship level with the person you traded with?,Did you receive a Lucky Pokemon from this trade?,Candy received from the trade,Caught date (for the Pokemon you received),Caught date (for the Pokemon you gave away),Date of trading,ATK IV,DEF IV,STA IV,Your Trainer name,Your Trainer Level,Trading Partner's Trainer Level,Your trading medal (Gentleman),Your trading distance medal (Pilot)
7/30/2018 7:20:45,"Ultra friends (3 stars, 30 days)",Yes,1,7/19/2018,7/19/2018,7/28/2018,12,12,12,brak3000,38,36,Silver,Bronze
7/30/2018 7:32:11,"Great friends (2 stars, 7 days)",Yes,3,6/21/2018,1/28/2018,7/29/2018,13,11,14,xBIGMAN60x,40,29,Bronze,Silver
7/30/2018 7:59:02,"Great friends (2 stars, 7 days)",No,1,7/28/2018,7/28/2018,7/29/2018,8,11,5,cpigletrun,38,30,Bronze,Bronze
7/30/2018 8:06:08,"Great friends (2 stars, 7 days)",No,2,7/24/2018,6/24/2017,7/29/2018,13,13,4,cpigletrun,38,30,Bronze,Bronze
7/30/2018 8:19:37,"Great friends (2 stars, 7 days)",No,2,6/2/2018,7/28/2018,7/29/2018,14,7,15,cpigletrun,38,30,Bronze,Bronze
7/30/2018 8:25:52,"Great friends (2 stars, 7 days)",No,2,6/8/2018,7/28/2018,7/29/2018,,,,cpigletrun,38,30,Bronze,Bronze
7/30/2018 8:31:22,"Great friends (2 stars, 7 days)",No,2,7/5/2018,5/20/2018,7/29/2018,14,9,8,cpigletrun,38,30,Bronze,Bronze
7/30/2018 9:12:20,"Ultra friends (3 stars, 30 days)",Yes,1,6/27/2018,7/30/2018,7/30/2018,10,13,12,MISELLO,39,36,Bronze,Bronze
7/30/2018 9:36:46,"Great friends (2 stars, 7 days)",No,3,5/16/2018,3/5/2018,7/29/2018,14,10,8,Kirane,27,27,Bronze,Bronze
7/30/2018 9:43:07,"Great friends (2 stars, 7 days)",Yes,1,11/9/2017,12/16/2016,7/26/2018,10,11,11,Poppyman77 ,40,35,Silver,Silver
7/30/2018 9:46:23,"Great friends (2 stars, 7 days)",Yes,1,8/6/2016,2/16/2017,7/27/2018,12,15,15,Poppyman77 ,40,31,Silver,Silver
7/30/2018 9:48:58,"Good friends (1 stars, 1 day)",Yes,1,9/11/2016,1/13/2017,7/25/2018,14,10,14,Poppyman77 ,40,40,Silver,Silver
7/30/2018 9:51:01,"Good friends (1 stars, 1 day)",Yes,1,8/4/2016,2/13/2017,7/25/2018,10,15,14,Poppyman77 ,40,40,Silver,Silver
7/30/2018 9:53:17,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,10/28/2016,7/25/2018,12,10,13,Poppyman77 ,40,35,Silver,Silver
7/30/2018 10:10:43,"Ultra friends (3 stars, 30 days)",Yes,1,7/18/2018,10/20/2016,7/26/2018,15,14,15,DacoolestRed,40,27,Silver,Gold
7/30/2018 10:24:49,"Good friends (1 stars, 1 day)",Yes,1,9/20/2016,7/12/2017,7/30/2018,15,10,12,btc12blueice,37,21,Bronze,Bronze
7/30/2018 10:43:38,"Ultra friends (3 stars, 30 days)",No,1,8/11/2016,3/10/2018,7/30/2018,8,14,9,GrebkeSWE,40,39,Bronze,Silver
7/30/2018 11:09:51,"Ultra friends (3 stars, 30 days)",Yes,1,7/29/2018,5/25/2018,7/29/2018,13,14,12,Adi92r,37,35,Bronze,Bronze
7/30/2018 11:45:41,"Great friends (2 stars, 7 days)",No,3,7/28/2018,7/11/2018,7/30/2018,7,7,5,Geke137,37,32,Silver,Silver
7/30/2018 11:46:17,"Great friends (2 stars, 7 days)",No,3,7/6/2018,7/28/2018,7/28/2018,5,6,10,GTree,32,37,Silver,Silver
7/30/2018 11:48:18,"Great friends (2 stars, 7 days)",No,3,7/11/2018,7/28/2018,7/30/2018,12,8,9,GTree,32,37,Silver,Silver
7/30/2018 12:59:08,"Great friends (2 stars, 7 days)",No,3,7/29/2018,7/25/2018,7/30/2018,,,,Kaaserik,40,29,Bronze,Silver
7/30/2018 14:27:12,"Great friends (2 stars, 7 days)",Yes,1,5/30/2018,5/30/2018,7/28/2018,15,14,12,HenriPoGo2,23,33,None,None
7/30/2018 14:29:43,"Great friends (2 stars, 7 days)",Yes,1,7/28/2018,5/30/2018,7/30/2018,14,,14,Hemrtque,33,23,Bronze,Bronze
7/30/2018 14:30:34,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,12,12,7,Kritzlof,38,31,Bronze,Bronze
7/30/2018 15:11:12,"Ultra friends (3 stars, 30 days)",Yes,1,4/15/2018,8/4/2016,7/30/2018,13,13,14,Aaa,39,34,,None
7/30/2018 15:12:38,"Ultra friends (3 stars, 30 days)",Yes,1,7/15/2018,7/15/2018,7/29/2018,14,15,14,Usci,40,31,Bronze,None
7/30/2018 15:13:49,"Ultra friends (3 stars, 30 days)",No,1,7/1/2018,6/25/2018,7/29/2018,,,,Usci,40,31,Bronze,None
7/30/2018 15:14:30,"Ultra friends (3 stars, 30 days)",No,1,6/30/2018,6/30/2018,7/30/2018,,,,Usci,40,31,Bronze,None
7/30/2018 15:18:15,"Ultra friends (3 stars, 30 days)",Yes,1,7/29/2018,7/30/2018,7/30/2018,14,14,14,TiggerHK,40,33,Silver,Silver
7/30/2018 15:22:02,"Ultra friends (3 stars, 30 days)",No,1,12/1/2017,7/30/2018,7/30/2018,4,15,7,,38,31,None,None
7/30/2018 15:22:34,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,12,2,5,TiggerHK,40,35,Silver,Silver
7/30/2018 15:23:45,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,12/1/2018,7/30/2018,10,10,10,,31,38,None,None
7/30/2018 15:25:16,"Ultra friends (3 stars, 30 days)",No,2,7/13/2018,6/25/2018,7/30/2018,13,11,9,TiggerHK,40,35,Silver,Silver
7/30/2018 15:30:45,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,1/9/2017,7/30/2018,13,7,11,,38,31,None,None
7/30/2018 15:32:17,"Ultra friends (3 stars, 30 days)",No,1,1/9/2017,7/30/2018,7/30/2018,7,15,10,,31,38,None,None
7/30/2018 15:33:26,"Ultra friends (3 stars, 30 days)",Yes,1,7/15/2018,8/17/2016,7/29/2018,11,14,11,Nitsuj03,40,31,None,None
7/30/2018 15:43:45,"Ultra friends (3 stars, 30 days)",No,1,7/29/2018,7/29/2018,7/29/2018,9,8,14,TiggerHK,40,35,Silver,Silver
7/30/2018 16:13:36,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,6,6,4,Kritzlof,38,31,Bronze,Bronze
7/30/2018 16:15:35,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,10,11,8,Kritzlof,38,31,Bronze,Bronze
7/30/2018 16:18:22,"Ultra friends (3 stars, 30 days)",Yes,2,7/26/2018,8/7/2016,7/30/2018,14,11,14,Pnewb,39,29,Bronze,Bronze
7/30/2018 16:19:46,"Ultra friends (3 stars, 30 days)",Yes,2,8/7/2016,7/26/2018,7/30/2018,13,13,13,moldymushrum,29,39,Bronze,Bronze
7/30/2018 16:23:14,"Great friends (2 stars, 7 days)",Yes,3,9/24/2017,12/14/2016,7/30/2018,,,,,,,,
7/30/2018 16:25:22,"Great friends (2 stars, 7 days)",No,2,4/1/2018,1/16/2017,7/30/2018,,,,,,,,
7/30/2018 16:42:12,"Great friends (2 stars, 7 days)",Yes,1,7/28/2018,7/28/2018,7/28/2018,13,15,13,AIidas,34,32,Bronze,Bronze
7/30/2018 16:49:02,"Ultra friends (3 stars, 30 days)",Yes,1,7/1/2018,7/22/2018,7/30/2018,10,15,15,,37,29,Silver,Silver
7/30/2018 16:50:29,"Ultra friends (3 stars, 30 days)",Yes,1,7/22/2018,7/1/2018,7/30/2018,13,15,13,,29,37,Silver,Silver
7/30/2018 17:12:27,"Great friends (2 stars, 7 days)",No,3,3/31/2018,7/30/2018,7/30/2018,15,8,7,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:14:13,"Great friends (2 stars, 7 days)",No,3,5/2/2018,7/30/2018,7/30/2018,14,9,3,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:17:20,"Great friends (2 stars, 7 days)",No,3,4/7/2018,7/30/2018,7/30/2018,1,5,11,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:18:59,"Great friends (2 stars, 7 days)",No,3,3/28/2018,7/30/2018,7/30/2018,15,4,5,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:21:11,"Great friends (2 stars, 7 days)",No,3,3/28/2018,7/30/2018,7/30/2018,11,15,15,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:23:14,"Great friends (2 stars, 7 days)",Yes,3,3/28/2018,7/30/2018,7/30/2018,14,12,14,LurreJ1999,40,30,Silver,Bronze
7/30/2018 17:27:10,"Great friends (2 stars, 7 days)",No,1,7/29/2018,7/28/2018,7/29/2018,4,14,4,TiggerHK,40,40,Silver,Silver
7/30/2018 17:29:47,"Great friends (2 stars, 7 days)",Yes,1,12/20/2016,3/12/2018,7/29/2018,12,12,14,TiggerHK,40,40,Silver,Silver
7/30/2018 17:32:05,"Great friends (2 stars, 7 days)",No,1,9/6/2017,2/9/2018,7/29/2018,4,6,5,TiggerHK,40,40,Silver,Silver
7/30/2018 17:35:35,"Ultra friends (3 stars, 30 days)",No,3,7/28/2018,7/20/2018,7/30/2018,7,0,13,TiggerHK,40,37,Silver,Silver
7/30/2018 17:38:02,"Ultra friends (3 stars, 30 days)",No,1,3/22/2018,4/25/2017,7/30/2018,4,1,5,TiggerHK,40,37,Silver,Silver
7/30/2018 17:42:33,"Great friends (2 stars, 7 days)",No,3,11/11/2017,2/14/2018,7/29/2018,8,14,4,SleepyzzSnorlax,35,40,Bronze,Bronze
7/30/2018 17:51:01,"Great friends (2 stars, 7 days)",No,1,12/31/2017,7/30/2018,7/30/2018,12,9,8,jxuan225,24,36,Bronze,Bronze
7/30/2018 17:57:11,"Great friends (2 stars, 7 days)",Yes,3,10/22/2016,11/11/2016,7/28/2018,15,15,14,MohikMohik,34,,None,None
7/30/2018 18:05:56,"Ultra friends (3 stars, 30 days)",Yes,1,7/26/2018,7/26/2018,7/26/2018,12,14,14,Hairbearr,37,40,Bronze,Bronze
7/30/2018 18:27:49,"Great friends (2 stars, 7 days)",Yes,2,4/15/2018,7/28/2018,7/29/2018,14,12,15,TessaMinicozzi,35,26,Silver,Silver
7/30/2018 18:37:57,"Ultra friends (3 stars, 30 days)",No,3,8/2/2017,5/17/2018,7/30/2018,,,,Airdiair,35,31,None,Bronze
7/30/2018 20:17:03,"Good friends (1 stars, 1 day)",Yes,1,7/26/2018,7/18/2018,7/30/2018,,,,LilTank,24,23,None,None
7/30/2018 20:18:34,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/15/2018,7/30/2018,6,8,12,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:19:59,"Ultra friends (3 stars, 30 days)",No,3,7/29/2018,7/22/2018,7/30/2018,6,6,7,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:21:31,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/24/2018,7/30/2018,15,8,6,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:23:36,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/22/2018,7/30/2018,3,5,15,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:25:42,"Ultra friends (3 stars, 30 days)",No,3,7/29/2018,7/16/2018,7/30/2018,11,8,13,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:27:04,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/22/2018,7/30/2018,14,15,3,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:28:42,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/15/2018,7/30/2018,12,15,9,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:30:17,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/22/2018,7/30/2018,11,6,11,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:31:36,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/15/2018,7/30/2018,6,12,11,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:33:22,"Ultra friends (3 stars, 30 days)",No,3,7/29/2018,7/16/2018,7/30/2018,5,13,10,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:34:59,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/15/2018,7/30/2018,10,7,10,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:36:31,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/16/2018,7/30/2018,15,13,13,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:38:55,"Ultra friends (3 stars, 30 days)",No,3,7/27/2018,7/29/2018,7/30/2018,5,3,10,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:40:57,"Ultra friends (3 stars, 30 days)",No,3,7/15/2018,7/29/2018,7/30/2018,7,11,13,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:43:27,"Ultra friends (3 stars, 30 days)",No,3,7/29/2018,7/29/2018,7/30/2018,6,6,12,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:45:40,"Ultra friends (3 stars, 30 days)",Yes,3,7/29/2018,7/29/2018,7/30/2018,11,15,14,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:47:42,"Ultra friends (3 stars, 30 days)",No,3,7/24/2018,7/29/2018,7/30/2018,8,6,14,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:49:20,"Ultra friends (3 stars, 30 days)",No,3,7/22/2018,7/29/2018,7/30/2018,14,12,12,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:51:02,"Ultra friends (3 stars, 30 days)",No,3,7/21/2018,7/29/2018,7/30/2018,15,14,12,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:52:33,"Ultra friends (3 stars, 30 days)",No,3,7/20/2018,7/29/2018,7/30/2018,14,15,3,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:54:53,"Ultra friends (3 stars, 30 days)",No,3,7/15/2018,7/29/2018,7/30/2018,14,13,15,NoxeTomek,39,39,Gold,Silver
7/30/2018 20:56:48,"Great friends (2 stars, 7 days)",Yes,3,8/21/2016,1/20/2018,7/30/2018,12,13,12,Monjitwo,39,39,None,Bronze
7/30/2018 21:10:38,"Great friends (2 stars, 7 days)",Yes,1,3/5/2017,9/27/2016,7/30/2018,14,13,13,marcospawn,40,37,None,Silver
7/30/2018 21:13:20,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,,,,Lindiis,40,34,Bronze,Bronze
7/30/2018 21:13:52,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,,,,,,,Bronze,Bronze
7/30/2018 21:14:28,"Ultra friends (3 stars, 30 days)",Yes,1,7/30/2018,7/30/2018,7/30/2018,,,,,,,Bronze,Bronze
7/30/2018 21:15:04,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,,,,,,,Bronze,Bronze
7/30/2018 21:15:49,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,,,,,,,Bronze,Bronze
7/30/2018 21:16:19,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,,,,,,,Bronze,Bronze
7/30/2018 21:30:31,"Ultra friends (3 stars, 30 days)",No,3,6/28/2017,1/5/2018,7/28/2018,12,10,9,Matty8520,37,39,None,None
7/30/2018 22:24:46,"Great friends (2 stars, 7 days)",Yes,3,3/9/2018,7/16/2017,7/24/2018,15,14,15,masterzoin,38,34,Bronze,Bronze
7/30/2018 23:08:12,"Ultra friends (3 stars, 30 days)",No,1,3/6/2018,7/16/2018,7/30/2018,7,6,10,SebaW10,36,39,None,None
7/30/2018 23:34:33,"Good friends (1 stars, 1 day)",No,3,6/30/2018,7/23/2017,7/30/2018,,,,PBabs98,33,40,None,Bronze
7/30/2018 23:36:50,"Great friends (2 stars, 7 days)",Yes,2,4/15/2018,7/28/2018,7/29/2018,14,12,15,TessaMinicozzi,35,26,Silver,Silver
7/30/2018 23:52:14,"Ultra friends (3 stars, 30 days)",Yes,3,7/27/2018,7/27/2018,7/30/2018,10,11,15,HMMARTINPUL2016,,39,Bronze,Silver
7/31/2018 0:25:33,"Good friends (1 stars, 1 day)",Yes,2,10/12/2016,8/16/2017,7/20/2018,15,14,15,,33,27,None,None
7/31/2018 1:48:50,"Ultra friends (3 stars, 30 days)",No,3,4/25/2018,9/5/2016,8/30/2018,5,0,14,,38,37,,
7/31/2018 2:03:05,"Great friends (2 stars, 7 days)",Yes,1,7/28/2018,10/5/2016,7/28/2018,,,,,,,None,None
7/31/2018 2:03:38,"Ultra friends (3 stars, 30 days)",Yes,3,1/25/2018,2/1/2018,6/30/2018,13,11,15,Eugenepet,40,36,Silver,Gold
7/31/2018 2:21:47,"Great friends (2 stars, 7 days)",Yes,1,7/30/2018,6/26/2018,7/30/2018,,,,,33,34,Bronze,None
7/31/2018 2:23:00,"Great friends (2 stars, 7 days)",Yes,1,4/3/2018,7/30/2018,7/30/2018,,,,,33,33,Bronze,None
7/31/2018 3:54:39,"Ultra friends (3 stars, 30 days)",Yes,1,9/8/2016,9/13/2016,7/30/2018,,,,,30,30,Bronze,Bronze
7/31/2018 4:22:08,"Ultra friends (3 stars, 30 days)",Yes,3,7/8/2018,7/28/2018,7/30/2018,12,12,14,happyvalarie123,40,39,Silver,Gold
7/31/2018 4:22:52,"Ultra friends (3 stars, 30 days)",No,3,7/8/2018,7/28/2018,7/30/2018,12,13,7,happyvalarie123,40,39,Silver,Gold
7/31/2018 4:23:27,"Ultra friends (3 stars, 30 days)",No,3,7/8/2018,7/27/2018,7/30/2018,9,9,6,happyvalarie123,40,39,Silver,Gold
7/31/2018 4:24:09,"Ultra friends (3 stars, 30 days)",No,3,7/8/2018,7/29/2018,7/30/2018,10,6,6,happyvalarie123,40,39,Silver,Gold
7/31/2018 4:24:58,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,7/27/2018,7/30/2018,13,4,4,happyvalarie123,40,39,Silver,Gold
7/31/2018 4:30:26,"Ultra friends (3 stars, 30 days)",Yes,1,1/26/2018,4/12/2018,7/26/2018,13,15,11,Badaxel87,30,34,Bronze,None
7/31/2018 4:46:16,"Ultra friends (3 stars, 30 days)",Yes,3,7/26/2018,7/14/2018,7/31/2018,,,,Mantaru33,36,28,Silver,Silver
7/31/2018 5:18:38,"Ultra friends (3 stars, 30 days)",No,2,7/30/2018,7/25/2018,7/30/2018,13,2,12,thebouts89,38,27,Bronze,Bronze
7/31/2018 5:19:48,"Good friends (1 stars, 1 day)",Yes,3,7/26/2018,7/8/2018,7/26/2018,13,13,13,,40,33,None,None
7/31/2018 6:18:05,"Great friends (2 stars, 7 days)",Yes,1,7/18/2018,4/24/2018,7/28/2018,15,13,15,M4st3rz4nn4,38,40,Bronze,Bronze
7/31/2018 6:56:11,"Great friends (2 stars, 7 days)",No,3,8/11/2016,11/11/2016,7/30/2018,4,5,4,Jazette22,31,25,Bronze,Bronze
7/31/2018 8:20:05,"Ultra friends (3 stars, 30 days)",No,1,7/31/2018,7/27/2018,7/31/2018,12,5,7,TiggerHK,40,37,Silver,Silver
7/31/2018 8:21:39,"Ultra friends (3 stars, 30 days)",Yes,1,7/31/2018,7/31/2018,7/31/2018,10,13,11,TiggerHK,40,35,Silver,Silver
7/31/2018 8:24:44,"Ultra friends (3 stars, 30 days)",No,1,7/15/2018,7/30/2018,7/31/2018,7,13,4,TiggerHK,40,35,Silver,Silver
7/31/2018 8:27:10,"Ultra friends (3 stars, 30 days)",No,1,7/15/2018,7/25/2018,7/31/2018,3,13,3,TiggerHK,40,37,Silver,Silver
7/31/2018 8:30:32,"Ultra friends (3 stars, 30 days)",No,1,7/24/2018,7/27/2018,7/31/2018,8,2,9,TiggerHK,40,40,Silver,Silver
7/31/2018 8:35:02,"Ultra friends (3 stars, 30 days)",No,1,1/26/2018,7/28/2018,7/31/2018,12,6,6,TiggerHK,40,37,Silver,Silver
7/31/2018 8:37:53,"Ultra friends (3 stars, 30 days)",No,1,3/8/2018,7/29/2018,7/31/2018,11,3,6,TiggerHK,40,37,Silver,Silver
7/31/2018 8:39:09,"Great friends (2 stars, 7 days)",No,1,7/13/2016,3/29/2018,7/31/2018,6,9,5,Hiken150,36,40,Silver,Silver
7/31/2018 8:40:22,"Ultra friends (3 stars, 30 days)",No,1,7/27/2018,7/30/2018,7/31/2018,6,0,7,TiggerHK,40,37,Silver,Silver
7/31/2018 8:43:05,"Ultra friends (3 stars, 30 days)",No,3,6/29/2018,7/30/2018,7/31/2018,10,15,9,TiggerHK,40,35,Silver,Silver
7/31/2018 8:49:06,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/30/2018,7/31/2018,13,15,8,TiggerHK,40,35,Silver,Silver
7/31/2018 8:54:52,"Ultra friends (3 stars, 30 days)",No,1,7/29/2018,7/30/2018,7/31/2018,9,3,10,TiggerHK,40,35,Silver,Silver
7/31/2018 9:43:53,"Ultra friends (3 stars, 30 days)",Yes,1,7/30/2018,7/30/2018,7/30/2018,,,,Tjoolder82,40,34,Bronze,Bronze
7/31/2018 10:35:15,"Ultra friends (3 stars, 30 days)",Yes,1,8/26/2016,9/15/2016,7/26/2018,,,,,,,,
7/31/2018 10:47:42,"Great friends (2 stars, 7 days)",Yes,1,5/27/2018,7/1/2018,7/25/2018,,,,,34,24,Bronze,Bronze
7/31/2018 10:53:22,"Great friends (2 stars, 7 days)",Yes,1,5/27/2018,7/1/2018,7/25/2018,,,,,34,24,Bronze,Bronze
7/31/2018 11:15:09,"Great friends (2 stars, 7 days)",Yes,3,7/15/2016,6/6/2018,7/31/2018,,,,,,,,
7/31/2018 15:25:30,"Great friends (2 stars, 7 days)",Yes,1,10/28/2016,7/31/2016,7/11/2018,11,13,13,,29,28,Bronze,None
7/31/2018 15:29:05,"Great friends (2 stars, 7 days)",No,2,12/25/2017,7/4/2018,7/10/2018,9,8,10,,30,26,None,Bronze
7/31/2018 15:40:11,"Ultra friends (3 stars, 30 days)",No,2,7/7/2018,7/31/2018,7/31/2018,11,13,6,TiggerHK,40,35,Silver,Silver
7/31/2018 15:58:22,"Ultra friends (3 stars, 30 days)",Yes,3,7/28/2018,9/10/2016,7/31/2018,14,10,11,Reuidi,36,35,None,None
7/31/2018 16:01:21,"Ultra friends (3 stars, 30 days)",No,3,7/22/2018,7/18/2018,7/31/2018,10,0,3,TiggerHK,40,35,Silver,Silver
7/31/2018 16:12:35,"Great friends (2 stars, 7 days)",Yes,3,7/31/2018,7/23/2018,7/31/2018,14,14,14,Vinnievenereas,36,24,Bronze,Silver
7/31/2018 16:20:13,"Ultra friends (3 stars, 30 days)",Yes,2,7/29/2106,7/16/2018,7/31/2018,11,11,15,Reuidi,36,35,None,None
7/31/2018 16:25:34,"Ultra friends (3 stars, 30 days)",No,1,4/15/2018,11/17/2016,7/31/2018,8,15,10,Reuidi,36,35,None,None
7/31/2018 16:28:07,"Ultra friends (3 stars, 30 days)",No,1,8/20/2016,5/8/2018,7/31/2018,15,14,10,Reuidi,36,35,None,None
7/31/2018 16:44:38,"Ultra friends (3 stars, 30 days)",No,3,7/30/2018,6/1/2018,7/31/2018,,,,Javixuki,34,32,Bronze,Bronze
7/31/2018 16:49:54,"Ultra friends (3 stars, 30 days)",No,1,7/7/2018,7/12/2016,7/31/2018,4,11,3,GoatNapp3r,40,40,Silver,Gold
7/31/2018 17:20:05,"Great friends (2 stars, 7 days)",Yes,3,7/28/2018,3/1/2018,7/28/2018,11,1,10,,,31,Bronze,Bronze
7/31/2018 19:08:18,"Great friends (2 stars, 7 days)",Yes,1,1/10/2018,7/30/2018,7/31/2018,,,,OkayOwl,40,29,Silver,Bronze
7/31/2018 20:09:31,"Great friends (2 stars, 7 days)",Yes,2,4/15/2018,7/28/2018,7/29/2018,14,12,15,TessaMinicozzi,35,26,Silver,Silver
7/31/2018 20:10:30,"Great friends (2 stars, 7 days)",Yes,1,7/31/2018,7/26/2018,7/31/2018,15,10,14,TessaMinicozzi,35,26,Silver,Silver
7/31/2018 20:14:07,"Ultra friends (3 stars, 30 days)",Yes,1,6/28/2017,6/28/2017,7/25/2018,14,12,11,BeanTurrd,37,33,Bronze,Bronze
7/31/2018 20:15:10,"Ultra friends (3 stars, 30 days)",Yes,1,7/31/2018,7/31/2018,7/31/2018,10,15,12,TessaMinicozzi,35,26,Silver,Silver
7/31/2018 20:18:20,"Ultra friends (3 stars, 30 days)",Yes,2,7/31/2018,7/31/2018,7/31/2018,11,15,10,TessaMinicozzi,35,34,Silver,Silver
7/31/2018 20:20:07,"Ultra friends (3 stars, 30 days)",Yes,1,7/29/2018,7/31/2018,7/31/2018,15,12,13,TessaMinicozzi,35,34,Silver,Silver
7/31/2018 21:33:42,"Ultra friends (3 stars, 30 days)",Yes,1,7/29/2018,7/31/2018,7/31/2018,15,12,13,TessaMinicozzi,35,34,Silver,Silver
7/31/2018 22:04:29,"Great friends (2 stars, 7 days)",Yes,1,7/7/2018,8/12/2016,7/31/2018,,,,RaduAlex1,25,19,None,None
7/31/2018 22:24:22,"Great friends (2 stars, 7 days)",Yes,2,8/12/2016,7/31/2016,7/31/2018,,,,Leabharlann,35,26,None,None
7/31/2018 22:57:36,"Ultra friends (3 stars, 30 days)",No,3,7/16/2018,7/29/2018,7/30/2018,12,5,5,Blindse,34,33,Silver,Bronze
7/31/2018 22:58:48,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,9,15,12,Blindse,34,33,Silver,Bronze
7/31/2018 22:59:46,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,12,14,8,Blindse,34,33,Silver,Bronze
7/31/2018 23:00:30,"Ultra friends (3 stars, 30 days)",No,1,7/3/2018,7/3/2018,7/30/2018,7,6,5,Blindse,34,33,Silver,Bronze
7/31/2018 23:01:32,"Ultra friends (3 stars, 30 days)",No,1,7/27/2018,7/27/2018,7/30/2018,3,14,14,Blindse,34,33,Silver,Bronze
7/31/2018 23:02:28,"Ultra friends (3 stars, 30 days)",No,1,7/2/2018,7/13/2018,7/30/2018,9,11,15,Blindse,34,33,Silver,Bronze
7/31/2018 23:06:43,"Ultra friends (3 stars, 30 days)",No,2,6/16/2018,7/23/2018,7/31/2018,10,10,15,Blindse,34,37,Silver,Bronze
7/31/2018 23:08:22,"Ultra friends (3 stars, 30 days)",No,2,7/26/2018,7/27/2018,7/30/2018,11,13,6,Blindse,34,33,Silver,Bronze
7/31/2018 23:09:18,"Ultra friends (3 stars, 30 days)",No,1,7/30/2018,7/30/2018,7/30/2018,13,13,7,Blindse,34,33,Silver,Bronze
7/31/2018 23:10:15,"Ultra friends (3 stars, 30 days)",No,2,7/29/2018,7/16/2018,7/30/2018,11,11,11,Blindse,34,33,Silver,Bronze
7/31/2018 23:11:08,"Ultra friends (3 stars, 30 days)",No,1,7/28/2018,7/5/2018,7/30/2018,6,15,6,Blindse,34,33,Silver,Bronze
7/31/2018 23:12:00,"Ultra friends (3 stars, 30 days)",Yes,2,7/29/2018,7/17/2018,7/30/2018,12,10,12,Blindse,34,33,Silver,Bronze
7/31/2018 23:13:02,"Ultra friends (3 stars, 30 days)",No,1,4/30/2018,6/24/2018,7/30/2018,5,15,12,Blindse,34,33,Silver,Bronze
7/31/2018 23:13:57,"Ultra friends (3 stars, 30 days)",No,1,7/21/2018,7/21/2018,7/30/2018,8,11,6,Blindse,34,33,Silver,Bronze
